Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Timolol Maleate Ophthalmic Solution,Allergan,800-678-1605,Timolol Maleate 0.25% OS 1x5ml BTL (NDC 60758-802-05),Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Allergan,800-678-1605,Timolol Maleate 0.25% OS 1x10ml BTL (NDC 60758-802-10),Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Allergan,800-678-1605,Timolol Maleate 0.5% OS 1x5ml BTL (NDC 60758-801-05),Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Allergan,800-678-1605,Timolol Maleate 0.5% OS 1x10ml BTL (NDC 60758-801-10),Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Timolol Maleate Ophth Sol 0.5% 5mg/mL, 5mL, 1 Bottle/EA (NDC 17478-0288-10)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Timolol Maleate Ophth Sol 0.5%, 10mL, 1 Bottle / EA (NDC 17478-0288-11)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Timolol Maleate Ophth Sol 0.5%, 15mL, 1 Bottle / EA (NDC 17478-0288-12)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Sandoz,800-525-8747,"Timolol Maleate Ophthalmic Solution, USP 0.5%, 5 mL bottle, (NDC 61314-227-05)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Sandoz,800-525-8747,"Timolol Maleate Ophthalmic Solution, USP 0.5%, 10 mL bottle (NDC 61314-227-10)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Sandoz,800-525-8747,"Timolol Maleate Ophthalmic Solution, USP 0.5%, 15 mL bottle (NDC 61314-227-15)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Sandoz,800-525-8747,"Timolol Maleate Ophthalmic Solution, USP 0.25%, 5 mL bottle, ()NDC 61314-226-05",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Sandoz,800-525-8747,"Timolol Maleate Ophthalmic Solution, USP 0.25%, 10 mL bottle, (NDC 61314-226-10)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Sandoz,800-525-8747,"Timolol Maleate Ophthalmic Solution, USP 0.25%, 15 mL bottle, (NDC 61314-226-15)",Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Apotex Corp.,800-706-5575,Timolol Maleate Ophthalmic Solution 0.5% 2.5mL bottle (NDC 60505-1005-04),Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Ophthalmic Solution,Apotex Corp.,800-706-5575,Timolol Maleate Ophthalmic Solution 0.5% 5mL bottle (NDC 60505-1005-01),Revised,4/16/2021,"
","
","
","
",Ophthalmology,Resolved,4/16/2021,"
",5/29/2020,"
","
","
","
","
","
","
"
Timolol Maleate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"5 mg, 100 count (NDC 0378-0055-01)",Revised,1/21/2021,"
","
","
","
",Cardiovascular,Resolved,1/21/2021,"
",1/3/2019,"
","
","
","
","
","
","
"
Timolol Maleate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"10 mg, 100 count (NDC 0378-0221-01)",Revised,1/21/2021,"
","
","
","
",Cardiovascular,Resolved,1/21/2021,"
",1/3/2019,"
","
","
","
","
","
","
"
Timolol Maleate Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"20 mg, 100 count (NDC 0378-0715-01)",Revised,1/21/2021,"
","
","
","
",Cardiovascular,Resolved,1/21/2021,"
",1/3/2019,"
","
","
","
","
","
","
"
Tipranavir Oral Solution,"Boehringer Ingelheim Pharmaceuticals, Inc.",800-542-6257,100mg/mL (NDC 0597-0002-01),New,6/29/2021,"
","
","
","
",Antiviral,To be Discontinued,6/29/2021,6/29/2021,6/29/2021,"
","
","
","
","
","
","
"
Tizanidine Hydrochloride Capsules,"Endo Pharmaceuticals, Inc.","800-828-9393, option 5, then option 2",2 mg  (NDC 49884-611-53),New,6/30/2021,"
","
","
","
",Neurology,To be Discontinued,6/30/2021,6/30/2021,6/30/2021,"
","
","
","
","
","
","
"
Tizanidine Hydrochloride Capsules,"Endo Pharmaceuticals, Inc.","800-828-9393, option 5, then option 2",4 mg (NDC 49884-719-53),New,6/30/2021,"
","
","
","
",Neurology,To be Discontinued,6/30/2021,6/30/2021,6/30/2021,"
","
","
","
","
","
","
"
Tizanidine Hydrochloride Capsules,"Endo Pharmaceuticals, Inc.","800-828-9393, option 5, then option 2",6 mg (NDC 49884-765-53),New,6/30/2021,"
","
","
","
",Neurology,To be Discontinued,6/30/2021,6/30/2021,6/30/2021,"
","
","
","
","
","
","
"
Tizanidine Hydrochloride Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,4 mg (NDC 0378-0724-19),New,11/21/2019,"
","
","
","
",Neurology,To be Discontinued,11/21/2019,11/21/2019,11/21/2019,"
","
","
","
","
","
","
"
Tizanidine Hydrochloride Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,2 mg (NDC 0378-0722-19),New,11/21/2019,"
","
","
","
",Neurology,To be Discontinued,11/21/2019,11/21/2019,11/21/2019,"
","
","
","
","
","
","
"
Tobramycin Lyophilized Powder for Injection,"Fresenius Kabi USA, LLC",888-386-1300,"1.2 g, pharmacy bulk package, tray of 6 vials (NDC 63323-303-51)",Revised,4/12/2021,"
","
","
","
",Anti-Infective;Pediatric,Resolved,4/12/2021,"
",8/24/2020,"
","
","
","
","
","
","
"
Tobramycin Lyophilized Powder for Injection,"Fresenius Kabi USA, LLC",888-386-1300,"1.2 g, pharmacy bulk package, tray of 6 vials (NDC 63323-303-55), Novaplus",Revised,4/12/2021,"
","
","
","
",Anti-Infective;Pediatric,Resolved,4/12/2021,"
",8/24/2020,"
","
","
","
","
","
","
"
Tobramycin Lyophilized Powder for Injection,"X-GEN Pharmaceuticals, Inc.",866-390-4411,"1.2 g, pharmacy bulk package, bottle (NDC 39822-0412-1)",Revised,4/12/2021,"
","
","
","
",Anti-Infective;Pediatric,Resolved,4/12/2021,"
",8/24/2020,"
","
","
","
","
","
","
"
Tobramycin Lyophilized Powder for Injection,"X-GEN Pharmaceuticals, Inc.",866-390-4411,"1.2 g, pharmacy bulk package, pack of 6 bottles (NDC 39822-0412-6)",Revised,4/12/2021,"
","
","
","
",Anti-Infective;Pediatric,Resolved,4/12/2021,"
",8/24/2020,"
","
","
","
","
","
","
"
Tolcapone Tablets,"Endo Pharmaceuticals, Inc.","800-828-9393 option 5, then option 2",100mg tablets (NDC 49884-254-09),New,10/5/2020,"
","
","
","
",Neurology,To be Discontinued,10/5/2020,10/5/2020,10/5/2020,"
","
","
","
","
","
","
"
Tositumomab and Iodine I 131 Tositumomab (Bexxar),GlaxoSmithKline,908-293-5330,N/A,Revised,2/18/2014,"
","
","BEXXAR (Tositumomab and Iodine I 131 Tositumomab) is being discontinued.  The product discontinuation is not related to product safety or any FDA action.   BEXXAR will no longer be available effective February 20, 2014.","
",Oncology,To Be Discontinued,2/18/2014,2/18/2014,2/18/2014,"
","
","
","
","
","
",http://hospiraadvancewithus.com/
Tramadol Hydrochloride (Ultram) Tablets,Janssen Pharmaceuticals,800-526-7736,50 mg/1 unit (NDC 50458-659-60),New,4/1/2020,"
","The Company has made a business decision to permanently discontinue Ultram tablets. Product should be maintained on the formularies until the last batch produced expires (30 Sept 2022), in order to maintain continuity of the reimbursement process.","
","
",Analgesia/Addiction,To be Discontinued,4/1/2020,4/1/2020,4/1/2020,"
","
","
","
","
","
","
"
Trandolapril Tablets,Teva Pharmaceuticals,800-545-8800,"4 mg tablets, 100 count (NDC 16252-543-90)",New,4/18/2018,"
",This discontinuation is due to a business decision.,"
","
",Cardiovascular,To be Discontinued,4/18/2018,4/18/2018,4/18/2018,"
","
","
","
","
","
","
"
Trandolapril Tablets,Teva Pharmaceuticals,800-545-8800,"2 mg tablets, 100 count (NDC 16252-542-90)",New,4/18/2018,"
",This discontinuation is due to a business decision.,"
","
",Cardiovascular,To be Discontinued,4/18/2018,4/18/2018,4/18/2018,"
","
","
","
","
","
","
"
Trandolapril Tablets,Teva Pharmaceuticals,800-545-8800,"1 mg tablets, 100 count (NDC 16252-541-30)",New,4/18/2018,"
",This discontinuation is due to a business decision.,"
","
",Cardiovascular,To be Discontinued,4/18/2018,4/18/2018,4/18/2018,"
","
","
","
","
","
","
"
Tranexamic Acid Tablets,Apotex Corp.,800-706-5575,"Tranexamic Acid 650 mg per Tablet, 30 Tablets per Bottle,  (NDC 60505-3638-3)",New,12/4/2019,"
",Apotex has decided to Discontinue the manufacture of the drug,"
","
",Hematology,To be Discontinued,12/4/2019,12/4/2019,12/4/2019,"
","
","
","
","
","
","
"
Tranexamic Acid Tablets,Apotex Corp.,800-706-5575,"Tranexamic Acid 650 mg per Tablet, 100 Tablets per Bottle,  (NDC 60505-3638-1)",New,12/4/2019,"
",Apotex has decided to Discontinue the manufacture of the drug,"
","
",Hematology,To be Discontinued,12/4/2019,12/4/2019,12/4/2019,"
","
","
","
","
","
","
"
Trazodone Tablets,Accord Healthcare Inc.,"866-941-7875, option 2","50 mg tablets, bottle of 100 (NDC 16729-299-01); bottle of 1000 (NDC 16729-299-17)",New,4/20/2020,"
","
","
","
",Psychiatry,To be Discontinued,4/20/2020,4/20/2020,4/20/2020,"
","
","
","
","
","
","
"
Trazodone Tablets,Accord Healthcare Inc.,"866-941-7875, option 2","100 mg tablets, bottle of 100 (NDC 16729-300-01); bottle of 1000 (NDC 16729-300-17)",New,4/20/2020,"
","
","
","
",Psychiatry,To be Discontinued,4/20/2020,4/20/2020,4/20/2020,"
","
","
","
","
","
","
"
Trazodone Tablets,Accord Healthcare Inc.,"866-941-7875, option 2","150 mg tablets, bottle of 100 (NDC 16729-301-01); bottle of 1000 (NDC 16729-301-17)",New,4/20/2020,"
","
","
","
",Psychiatry,To be Discontinued,4/20/2020,4/20/2020,4/20/2020,"
","
","
","
","
","
","
"
Trazodone Tablets,Accord Healthcare Inc.,"866-941-7875, option 2","300 mg tablets, bottle of 100 (NDC 16729-302-01)",New,4/20/2020,"
","
","
","
",Psychiatry,To be Discontinued,4/20/2020,4/20/2020,4/20/2020,"
","
","
","
","
","
","
"
"Triamcinolone Acetonide (Triesence) Injection, Suspension",Novartis,888-669-6682,Triesence (Triamcinolone acetonide injectable suspension) Vial 40mg/mL 1mL in 1 vial (NDC 0065-0543-01),Revised,1/21/2021,"
","
","
","
",Ophthalmology,Resolved,1/21/2021,"
",9/12/2019,"
","
","
","
","
","
","
"
Triamcinolone Acetonide Cream,Mylan Pharmaceuticals Inc.,800-796-9526,1 mg/1g (NDC 40085-029-80),New,3/20/2018,"
","The discontinuation of this product is a business decision and not related to product quality, safety or efficacy","
","
",Dermatology,To be Discontinued,3/20/2018,3/20/2018,3/20/2018,"
","
","
","
","
","
","
"
Triamcinolone Acetonide Cream,Mylan Pharmaceuticals Inc.,800-796-9526,1mg/1g (NDC 40085-029-16),New,3/20/2018,"
","The discontinuation of this product is a business decision and not related to product quality, safety or efficacy","
","
",Dermatology,To be Discontinued,3/20/2018,3/20/2018,3/20/2018,"
","
","
","
","
","
","
"
Triamcinolone Acetonide Cream,Mylan Pharmaceuticals Inc.,800-796-9526,0.25mg/1g (NDC 40085-028-80),New,3/20/2018,"
","The discontinuation of this product is a business decision and not related to product quality, safety or efficacy","
","
",Dermatology,To be Discontinued,3/20/2018,3/20/2018,3/20/2018,"
","
","
","
","
","
","
"
Triamcinolone Hexacetonide Injectable suspension,Medexus,1-855-336-3322 Option 9,"Hexatrione 2% (triamcinolone hexacetonide) Injectable suspension, 20mg/ml, 2-mL glass ampoule (NDC 59137-570-01)",Revised,5/6/2021,Available,"Medexus in conjunction with FDA has initiated a temporary importation of Triamcinolone Hexacetonide (Hexatrione 2%) injectable suspension, to the U.S. market to address drug shortage. To place an order, please contact Medexus at 1-855-336-3322, Option # 9.","
","
",Rheumatology,Current,"
","
",5/4/2021,"
","
","
","
",https://www.fda.gov/media/148196/download,"
","
"
Triamterene and Hydrochlorothiazide (Dyazide) Capsules,GlaxoSmithKline,888-825-5249,25 mg; 37.5 mg (NDC 0007-3650-22),New,11/16/2020,"
",This product discontinuation is a business related decision.  The anticipated date that GSK will cease distribution of the product is approximately December 2020.,"
","
",Cardiovascular,To be Discontinued,11/16/2020,11/16/2020,11/16/2020,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 37.5 mg/25 mg, 100 count bottle (NDC 0781-5068-01)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 37.5 mg/25 mg, 500 count bottle (NDC 0781-5068-05)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 75 mg/50 mg, 100 count bottle (NDC 0781-5067-01)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 75 mg/50 mg, 500 count bottle (NDC 0781-5067-05)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 37.5 mg/25 mg, 100 count bottle (NDC 68001-0216-00)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 37.5 mg/25 mg, 500 count bottle (NDC 68001-0216-03)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 75 mg/50 mg, 100 count bottle (NDC 68001-0215-00)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Triamterene and Hydrochlorothiazide Tablets,Sandoz,800-525-8747,"Triamterene and Hydrochlorothiazide tablets, 75 mg/50 mg, 500 count bottle (NDC 68001-0215-03)",New,2/23/2018,"
",Sandoz Inc. has made a business decision to permanently discontinue Triamterene and Hydrochlorothiazide tablets.,"
","
",Cardiovascular,To be Discontinued,2/23/2018,2/23/2018,2/23/2018,"
","
","
","
","
","
","
"
Trifluridine Ophthalmic Solution,Sandoz,800-525-8747,Trifluridine 1% 7.5 mL (NDC 61314-044-75),Revised,1/21/2021,"
","
","
","
",Ophthalmology,Resolved,1/21/2021,"
",10/29/2019,"
","
","
","
","
","
","
"
Trimethobenzamide Hydrochloride Capsules,Pfizer Pharmaceuticals,800-533-4535,"300 mg, 100 count bottle (NDC 61570-079-01)",New,12/14/2020,"
",Discontinuation of the manufacturing of the drug.,"
","
",Gastroenterology,To be Discontinued,12/14/2020,12/14/2020,12/14/2020,"
","
","
","
","
","
","
"
Trimethobenzamide Hydrochloride Capsules,Lupin,866-587-4617,"300 mg, bottle of 30 (NDC 43386-660-03)",New,2/16/2021,Currently unavailable. Estimated shortage duration: TBD,"
","
",Shortage of an active ingredient.,Gastroenterology,Current,"
","
",2/16/2021,"
","
","
","
","
","
","
"
Trimethobenzamide Hydrochloride Capsules,Lupin,866-587-4617,"300 mg, bottle of 100 (NDC 43386-660-24)",New,2/16/2021,Currently unavailable. Estimated shortage duration: TBD,"
","
",Shortage of an active ingredient.,Gastroenterology,Current,"
","
",2/16/2021,"
","
","
","
","
","
","
"
Trimethobenzamide Hydrochloride Capsules,Lupin,866-587-4617,"300 mg, bottle of 500 (NDC 43386-660-26)",New,2/16/2021,Currently unavailable. Estimated shortage duration: TBD,"
","
",Shortage of an active ingredient.,Gastroenterology,Current,"
","
",2/16/2021,"
","
","
","
","
","
","
"
Trimethobenzamide Hydrochloride Capsules,Pfizer Pharmaceuticals,800-533-4535,"300 mg, bottle of 100 (NDC 61570-079-01)",Reverified,7/27/2021,Discontinued,"
","
",Discontinuation of the manufacture of the drug.,Gastroenterology,Current,"
","
",2/16/2021,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Trimethobenzamide+Hydrochloride+Capsules&st=d&tab=tabs-2,"
","
"
Trimethobenzamide Hydrochloride Capsules,Sun Pharmaceutical Industries Inc.,800-810-4555,"300 mg, bottle of 100 (NDC 53489-376-01)",New,2/16/2021,Unavailable,"
","
",Shortage of an active ingredient.,Gastroenterology,Current,"
","
",2/16/2021,"
","
","
","
","
","
","
"
Ursodiol (Actigall) Capsules,Allergan Sales LLC,800-678-1605,300 mg (NDC 0023-6145-01),New,1/15/2021,"
","
","
","
",Urology,To be Discontinued,1/15/2021,1/15/2021,1/15/2021,"
","
","
","
","
","
","
"
Valacyclovir Tablets,GlaxoSmithKline,888-825-5249,"500 mg, 100-count unit dose pack (NDC 0173-0933-56)",New,4/23/2021,"
",This product discontinuation is a business-related decision. The anticipated date that GSK will cease distribution of the product is approximately November 2021. 30-count and 90-count bottles will continue to be available.,"
","
",Antiviral,To be Discontinued,4/23/2021,4/23/2021,4/23/2021,"
","
","
","
","
","
","
"
Valproate Sodium Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"100 mg/mL, 5 mL vial (NDC 0143-9785-10)",Revised,7/6/2021,This presentation is temporarily on backorder.,Additional lots will be scheduled for manufacturing in the July - August 2021 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",12/30/2020,"
","
","
","
","
","
","
"
Valproate Sodium Injection,"Fresenius Kabi USA, LLC",888-386-1300,500 mg per 5 mL (100 mg per mL) (NDC 63323-494-05),Revised,7/22/2021,Available,Check wholesaler for inventory,"
",Manufacturing delays,Neurology,Current,"
","
",12/30/2020,"
","
","
","
","
","
","
"
